Year,Location,Short Indicator Text,Long Indicator Text,Stratification 1,Stratification Group 1,Stratification 2,Stratification Group 2,Stratification Group 2 Label,Stratification 3,Data Type,Data Type Label,Data Value,FIPS,Geolocation,Region,State Abbreviation,Census Division,Data Value Available Flag,Data Value Category,Year Group
2021,Delaware,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Males,Age,18-84,Total,None,Number of Deaths Attributable to Diabetes,Deaths ATD,541,10,POINT (-75.577741 39.008831),South,DE,South Atlantic,Yes,Medium,2020-2024
2021,North Dakota,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Overall,Age,65-74,65-74,None,Household Productivity Cost (Dollars in Millions),Household Productivity Cost ($ in Millions),22.1,38,POINT (-100.118421 47.47532),Midwest,ND,West North Central,Yes,Low,2020-2024
2021,District of Columbia,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Males,Age,45-64,45-64,None,Cost (Dollars) Per Employed Person with Diabetes,Cost ($) Per Employed PWD,"11,134",11,POINT (-77.031961 38.890371),South,DC,South Atlantic,Yes,High,2020-2024
2021,Alaska,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Overall,Age,65+,65+,None,Total Medical Cost (Dollars in Millions): Other,Other ($ in Millions),74.4,2,POINT (-147.722059 64.84508),West,AK,Pacific,Yes,Low,2020-2024
2021,Missouri,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Overall,Age,18-44,18-44,None,Number of Work Days Lost Per Employed Person with Diabetes,Work Days Lost Per Employed PWD,16.1,29,POINT (-92.5663 38.635791),Midwest,MO,West North Central,Yes,Low,2020-2024
2021,Colorado,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Females,Age,19-64,19-64,Other,Per Person with Diabetes (Dollars),Per PWD ($),Not Available,8,POINT (-106.133611 38.843841),West,CO,Mountain,No,Not Available,2020-2024
2021,South Dakota,Total Costs,Annual Total Costs Attributable to Diabetes,Sex,Overall,Age,19-64,19-64,Indirect Cost,Indirect Cost (Dollars in Millions),Indirect Cost ($ in Millions),532.1,46,POINT (-100.373531 44.35313),Midwest,SD,West North Central,Yes,Medium,2020-2024
2021,District of Columbia,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Overall,Age,18-74,Total,None,Cost Per Person with Diabetes (Dollars),Cost Per PWD ($),"3,999",11,POINT (-77.031961 38.890371),South,DC,South Atlantic,Yes,High,2020-2024
2021,Arizona,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Overall,Age,65-74,65-74,None,Number of Work Days Lost Per Employed Person with Diabetes,Work Days Lost Per Employed PWD,2,4,POINT (-111.763811 34.86597),West,AZ,Mountain,Yes,Low,2020-2024
2021,Nebraska,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Females,Age,45-64,45-64,None,Cost (Dollars) Per Person with Diabetes,Cost ($) Per PWD,528,31,POINT (-99.365721 41.641041),Midwest,NE,West North Central,Yes,Medium,2020-2024
2021,Wyoming,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Males,Age,45-64,45-64,None,Cost (Dollars) Per Employed Person with Diabetes,Cost ($) Per Employed PWD,"1,078",56,POINT (-108.10983 43.235541),West,WY,Mountain,Yes,Medium,2020-2024
2021,Nevada,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Overall,Age,45-64,45-64,None,Cost Per Person with Diabetes (Dollars),Cost Per PWD ($),"2,873",32,POINT (-117.071841 39.49324),West,NV,Mountain,Yes,High,2020-2024
2021,Michigan,Total Costs,Annual Total Costs Attributable to Diabetes,Sex,Females,Age,65+,65+,Indirect Cost,Indirect Cost (Dollars in Millions),Indirect Cost ($ in Millions),634.2,26,POINT (-84.71439 44.66132),Midwest,MI,East North Central,Yes,Medium,2020-2024
2021,Massachusetts,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Males,Age,45-64,45-64,None,Total Cost (Dollars in Millions),Total Cost ($ in Millions),96.3,25,POINT (-72.082691 42.27687),Northeast,MA,New England,Yes,Low,2020-2024
2021,Connecticut,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Males,Age,65+,65+,None,Total Medical Cost (Dollars in Millions): Other,Other ($ in Millions),316.6,9,POINT (-72.649841 41.562661),Northeast,CT,New England,Yes,Medium,2020-2024
2021,Delaware,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Overall,Age,19+,Total,All Payers,Per Person with Diabetes (Dollars),Per PWD ($),"12,622",10,POINT (-75.577741 39.008831),South,DE,South Atlantic,Yes,High,2020-2024
2021,Alabama,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Overall,Age,19-64,19-64,All Payers,Total Cost (Dollars in Millions),Total Cost ($ in Millions),"3,335.90",1,POINT (-86.631861 32.840571),South,AL,East South Central,Yes,High,2020-2024
2021,Nebraska,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Males,Age,45-64,45-64,None,Cost (Dollars) Per Employed Person with Diabetes,Cost ($) Per Employed PWD,932,31,POINT (-99.365721 41.641041),Midwest,NE,West North Central,Yes,Medium,2020-2024
2021,Georgia,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Males,Age,65-74,65-74,None,Total Cost (Dollars in Millions),Total Cost ($ in Millions),42.8,13,POINT (-83.62758 32.839681),South,GA,South Atlantic,Yes,Low,2020-2024
2021,Michigan,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Males,Age,18-44,18-44,None,Household Productivity Cost (Dollars in Millions),Household Productivity Cost ($ in Millions),136.7,26,POINT (-84.71439 44.66132),Midwest,MI,East North Central,Yes,Low,2020-2024
2021,Tennessee,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Males,Age,18-74,Total,None,Cost (Dollars) Per Employed Person with Diabetes,Cost ($) Per Employed PWD,"5,080",47,POINT (-85.774491 35.680941),South,TN,East South Central,Yes,High,2020-2024
2021,Florida,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Males,Age,18-74,Total,None,Total Cost (Dollars in Millions),Total Cost ($ in Millions),"2,160.90",12,POINT (-81.928961 28.93204),South,FL,South Atlantic,Yes,High,2020-2024
2021,District of Columbia,Indirect Costs,Annual Total Indirect Costs Attributable to Diabetes,Not Stratified,Overall,Not Stratified,Overall,Overall,Mortality,Cost Per Person with Diabetes,Cost Per PWD,"9,977",11,POINT (-77.031961 38.890371),South,DC,South Atlantic,Yes,High,2020-2024
2021,Alabama,Indirect Costs,Annual Total Indirect Costs Attributable to Diabetes,Not Stratified,Overall,Not Stratified,Overall,Overall,Morbidity,Total Cost (Dollars in Millions),Total Cost ($ in Millions),967.6,1,POINT (-86.631861 32.840571),South,AL,East South Central,Yes,Medium,2020-2024
2021,Illinois,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Females,Age,65-74,65-74,None,Work Productivity Cost (Dollars in Millions),Work Productivity Cost ($ in Millions),68.9,17,POINT (-88.99771 40.48501),Midwest,IL,East North Central,Yes,Low,2020-2024
2021,Oklahoma,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Males,Age,65-74,65-74,None,Cost (Dollars) Per Employed Person with Diabetes,Cost ($) Per Employed PWD,"4,456",40,POINT (-97.52107 35.472031),South,OK,West South Central,Yes,High,2020-2024
2021,Oregon,Total Costs,Annual Total Costs Attributable to Diabetes,Sex,Males,Age,19+,Total,None,Total Cost per Person with Diabetes (Dollars),Total Cost per PWD ($),"22,566",41,POINT (-120.155031 44.567449),West,OR,Pacific,Yes,High,2020-2024
2021,Wisconsin,Indirect Costs,Annual Total Indirect Costs Attributable to Diabetes,Not Stratified,Overall,Not Stratified,Overall,Overall,Total (Morbidity + Mortality),Total Cost (Dollars in Millions),Total Cost ($ in Millions),"3,743",55,POINT (-89.816371 44.393191),Midwest,WI,East North Central,Yes,High,2020-2024
2021,Georgia,Total Costs,Annual Total Costs Attributable to Diabetes,Sex,Males,Age,65+,65+,Direct Cost,Direct Cost (Dollars in Millions),Direct Cost ($ in Millions),"2,007.60",13,POINT (-83.62758 32.839681),South,GA,South Atlantic,Yes,Medium,2020-2024
2021,North Carolina,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Females,Age,18-44,18-44,None,Total Cost (Dollars in Millions),Total Cost ($ in Millions),197.1,37,POINT (-79.15925 35.466221),South,NC,South Atlantic,Yes,Low,2020-2024
2021,Virginia,Total Costs,Annual Total Costs Attributable to Diabetes,Sex,Males,Age,19-64,19-64,None,Total Cost (Dollars in Millions),Total Cost ($ in Millions),"7,112.60",51,POINT (-78.45789 37.542681),South,VA,South Atlantic,Yes,High,2020-2024
2021,Vermont,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Overall,Age,65-74,65-74,None,Number of Deaths Attributable to Diabetes,Deaths ATD,136,50,POINT (-72.517641 43.625381),Northeast,VT,New England,Yes,Low,2020-2024
2021,Georgia,All Payers,"Annual Direct Medical Costs Attributable to Diabetes, All Payers",Sex,Males,Age,65+,65+,None,Per Person with Diabetes (Dollars),Per PWD ($),"9,313",13,POINT (-83.62758 32.839681),South,GA,South Atlantic,Yes,High,2020-2024
2021,Alabama,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Females,Age,45-64,45-64,None,Number of Work Days Lost Per Employed Person with Diabetes,Work Days Lost Per Employed PWD,16,1,POINT (-86.631861 32.840571),South,AL,East South Central,Yes,Low,2020-2024
2021,Maine,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Females,Age,45-64,45-64,None,Number of Work Days Lost Per Employed Person with Diabetes,Work Days Lost Per Employed PWD,4.8,23,POINT (-68.985031 45.254229),Northeast,ME,New England,Yes,Low,2020-2024
2021,Illinois,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Females,Age,18-74,Total,None,Cost Per Person with Diabetes (Dollars),Cost Per PWD ($),"2,008",17,POINT (-88.99771 40.48501),Midwest,IL,East North Central,Yes,Medium,2020-2024
2021,Nevada,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Overall,Age,45-64,45-64,None,Number of Work Days Lost Per Employed Person with Diabetes,Work Days Lost Per Employed PWD,3.6,32,POINT (-117.071841 39.49324),West,NV,Mountain,Yes,Low,2020-2024
2021,Delaware,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Overall,Age,45-64,45-64,None,Cost (Dollars) Per Employed Person with Diabetes,Cost ($) Per Employed PWD,"5,913",10,POINT (-75.577741 39.008831),South,DE,South Atlantic,Yes,High,2020-2024
2021,Rhode Island,Total Costs,Annual Total Costs Attributable to Diabetes,Sex,Overall,Age,19-64,19-64,None,Total Cost per Person with Diabetes (Dollars),Total Cost per PWD ($),"27,522",44,POINT (-71.52247 41.70828),Northeast,RI,New England,Yes,High,2020-2024
2021,West Virginia,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Females,Age,65-74,65-74,None,Work Productivity Cost (Dollars in Millions),Work Productivity Cost ($ in Millions),20.5,54,POINT (-80.71264 38.66551),South,WV,South Atlantic,Yes,Low,2020-2024
2021,Massachusetts,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Overall,Age,18-44,18-44,None,Cost (Dollars) Per Person with Diabetes,Cost ($) Per PWD,579,25,POINT (-72.082691 42.27687),Northeast,MA,New England,Yes,Medium,2020-2024
2021,North Carolina,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Overall,Age,18-44,18-44,None,Total Cost (Dollars in Millions),Total Cost ($ in Millions),"1,230.60",37,POINT (-79.15925 35.466221),South,NC,South Atlantic,Yes,Medium,2020-2024
2021,Alaska,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Males,Age,65+,65+,None,Total Medical Cost (Dollars in Millions): All Payers,All Payers ($ in Millions),102.6,2,POINT (-147.722059 64.84508),West,AK,Pacific,Yes,Low,2020-2024
2021,Illinois,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Females,Age,18-74,Total,None,Number of Persons Unable to Work because of Diabetes,PWD Unable to Work ATD,"18,791",17,POINT (-88.99771 40.48501),Midwest,IL,East North Central,Yes,High,2020-2024
2021,Kentucky,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Overall,Age,18-44,18-44,None,Cost (Dollars) Per Person with Diabetes,Cost ($) Per PWD,233,21,POINT (-84.774971 37.64597),South,KY,East South Central,Yes,Low,2020-2024
2021,Kentucky,Total Costs,Annual Total Costs Attributable to Diabetes,Sex,Overall,Age,19+,Total,None,Total Cost (Dollars in Millions),Total Cost ($ in Millions),"11,420.50",21,POINT (-84.774971 37.64597),South,KY,East South Central,Yes,High,2020-2024
2021,Vermont,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Males,Age,18-44,18-44,None,Cost Per Person with Diabetes (Dollars),Cost Per PWD ($),"2,921",50,POINT (-72.517641 43.625381),Northeast,VT,New England,Yes,High,2020-2024
2021,Mississippi,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Females,Age,75+,75+,None,Cost (Dollars) Per Person with Diabetes,Cost ($) Per PWD,272,28,POINT (-89.538031 32.74551),South,MS,East South Central,Yes,Medium,2020-2024
2021,Delaware,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Males,Age,75-84,75-84,None,Number of Deaths Attributable to Diabetes,Deaths ATD,178,10,POINT (-75.577741 39.008831),South,DE,South Atlantic,Yes,Low,2020-2024
2021,Oklahoma,Total Costs,Annual Total Costs Attributable to Diabetes,Sex,Overall,Age,19-64,19-64,None,Total Cost (Dollars in Millions),Total Cost ($ in Millions),"5,636.10",40,POINT (-97.52107 35.472031),South,OK,West South Central,Yes,High,2020-2024
2021,Idaho,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Males,Age,18-44,18-44,None,Cost Per Person with Diabetes Unable to Work (Dollars),Cost Per PWD Unable to Work ($),"57,268",16,POINT (-114.36373 43.68263),West,ID,Mountain,Yes,High,2020-2024
2021,New York,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Females,Age,18-74,Total,None,Number of Work Days Lost Per Employed Person with Diabetes,Work Days Lost Per Employed PWD,16,36,POINT (-75.54397 42.827001),Northeast,NY,Middle Atlantic,Yes,Low,2020-2024
2021,Kentucky,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Females,Age,18-74,Total,None,Number of Persons Unable to Work because of Diabetes,PWD Unable to Work ATD,"9,313",21,POINT (-84.774971 37.64597),South,KY,East South Central,Yes,High,2020-2024
2021,Utah,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Males,Age,65-74,65-74,None,Number of Work Days Lost Per Employed Person with Diabetes,Work Days Lost Per Employed PWD,0.6,49,POINT (-111.587131 39.3607),West,UT,Mountain,Yes,Low,2020-2024
2021,Colorado,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Overall,Age,19+,Total,None,Total Medical Cost (Dollars in Millions): Medicaid,Medicaid ($ in Millions),782.6,8,POINT (-106.133611 38.843841),West,CO,Mountain,Yes,Medium,2020-2024
2021,New Hampshire,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Overall,Age,18-44,18-44,None,Cost (Dollars) Per Employed Person with Diabetes,Cost ($) Per Employed PWD,607,33,POINT (-71.500361 43.65595),Northeast,NH,New England,Yes,Medium,2020-2024
2021,Indiana,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Overall,Age,18-44,18-44,None,Total Cost (Dollars in Millions),Total Cost ($ in Millions),32.4,18,POINT (-86.14996 39.76691),Midwest,IN,East North Central,Yes,Low,2020-2024
2021,Maine,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Females,Age,65-74,65-74,None,Household Productivity Cost (Dollars in Millions),Household Productivity Cost ($ in Millions),31.3,23,POINT (-68.985031 45.254229),Northeast,ME,New England,Yes,Low,2020-2024
2021,Florida,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Overall,Age,19+,Total,Other,Per Person with Diabetes (Dollars),Per PWD ($),"4,644",12,POINT (-81.928961 28.93204),South,FL,South Atlantic,Yes,High,2020-2024
2021,Arizona,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Females,Age,45-64,45-64,None,Cost (Dollars) Per Employed Person with Diabetes,Cost ($) Per Employed PWD,"4,311",4,POINT (-111.763811 34.86597),West,AZ,Mountain,Yes,High,2020-2024
2021,Virginia,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Overall,Age,18-74,Total,None,Total Cost (Dollars in Millions),Total Cost ($ in Millions),"1,658.80",51,POINT (-78.45789 37.542681),South,VA,South Atlantic,Yes,Medium,2020-2024
2021,District of Columbia,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Overall,Age,18-44,18-44,None,Total Cost (Dollars in Millions),Total Cost ($ in Millions),55.3,11,POINT (-77.031961 38.890371),South,DC,South Atlantic,Yes,Low,2020-2024
2021,Kansas,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Males,Age,65-74,65-74,None,Cost Per Person with Diabetes (Dollars),Cost Per PWD ($),"1,408",20,POINT (-98.200781 38.34774),Midwest,KS,West North Central,Yes,Medium,2020-2024
2021,Nevada,Total Costs,Annual Total Costs Attributable to Diabetes,Sex,Females,Age,19-64,19-64,Indirect Cost,Indirect Cost (Dollars in Millions),Indirect Cost ($ in Millions),726.2,32,POINT (-117.071841 39.49324),West,NV,Mountain,Yes,Medium,2020-2024
2021,Iowa,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Overall,Age,18-74,Total,None,Total Cost (Dollars in Millions),Total Cost ($ in Millions),524.6,19,POINT (-93.816491 42.469401),Midwest,IA,West North Central,Yes,Medium,2020-2024
2021,Texas,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Males,Age,75+,75+,None,Number of Days Lost Per Person with Diabetes,Days Lost Per PWD,6.6,48,POINT (-99.42677 31.82724),South,TX,West South Central,Yes,Low,2020-2024
